Price,Close,High,Low,Open,Volume,Stock,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,,MSFT,MSFT,MSFT,MSFT,MSFT,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,AMZN,AMZN,AMZN,AMZN,AMZN,META,META,META,META,META,NVDA,NVDA,NVDA,NVDA,NVDA,AMD,AMD,AMD,AMD,AMD,INTC,INTC,INTC,INTC,INTC,TSLA,TSLA,TSLA,TSLA,TSLA,GM,GM,GM,GM,GM,F,F,F,F,F,JPM,JPM,JPM,JPM,JPM,BAC,BAC,BAC,BAC,BAC,GS,GS,GS,GS,GS,WMT,WMT,WMT,WMT,WMT,COST,COST,COST,COST,COST,NKE,NKE,NKE,NKE,NKE,DIS,DIS,DIS,DIS,DIS,PEP,PEP,PEP,PEP,PEP,KO,KO,KO,KO,KO
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/10/2018,,,,,,META,,,,,,,,,,,,,,,,140.866012573242,142.057685311525,138.045701737343,138.631620506607,26422200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/11/2018,,,,,,META,,,,,,,,,,,,,,,,141.094421386718,142.88193817873,140.121223692767,142.88193817873,20300300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/12/2018,,,,,,META,,,,,,,,,,,,,,,,143.497634887695,146.168977366476,141.521433630376,142.087486937601,23696900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/13/2018,,,,,,META,,,,,,,,,,,,,,,,144.004074096679,144.838258613558,142.196707141478,144.560202158912,18148600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/14/2018,,,,,,META,,,,,,,,,,,,,,,,143.060684204101,144.99715444108,141.5214331916,142.345677477687,21785800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/17/2018,,,,,,META,,,,,,,,,,,,,,,,139.217514038085,143.914698110637,137.459788163505,142.08746570077,24334000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/18/2018,,,,,,META,,,,,,,,,,,,,,,,142.663467407226,144.917710031558,138.860033414008,140.101362452802,24709100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/19/2018,,,,,,META,,,,,,,,,,,,,,,,132.315734863281,143.904779593967,131.580862703313,140.23044910001,57404900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/20/2018,,,,,,META,,,,,,,,,,,,,,,,132.474609375,134.629569602364,129.098200949796,129.793342078169,40297900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/21/2018,,,,,,META,,,,,,,,,,,,,,,,124.083236694335,133.964211937161,122.563851297694,132.464692046204,56901500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2018,,,,,,META,,,,,,,,,,,,,,,,123.199409484863,128.840015942862,122.166622920473,122.246069789227,22066000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/26/2018,,,,,,META,,,,,,,,,,,,,,,,133.249221801757,133.308818326209,125.016733991238,125.125971556651,39723400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/27/2018,,,,,,META,,,,,,,,,,,,,,,,133.586868286132,134.053609210681,128.770505619172,131.521294974989,31202500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/28/2018,,,,,,META,,,,,,,,,,,,,,,,132.276016235351,134.977149372537,131.282953027649,134.401170893716,22627600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/2018,,,,,,META,,,,,,,,,,,,,,,,130.180633544921,133.70601045601,129.048542257019,133.517326049203,24625300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/2/2019,,,,,,META,,,,,,,,,,,,,,,,134.738815307617,136.556122884544,127.668209773474,128.095234853106,28146200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/3/2019,,,,,,META,,,,,,,,,,,,,,,,130.826126098632,136.218450957411,130.210416729817,133.755658940965,22717900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/4/2019,,,,,,META,,,,,,,,,,,,,,,,136.993057250976,137.042713438607,132.822195089954,133.080386051519,29002100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/7/2019,,,,,,META,,,,,,,,,,,,,,,,137.092361450195,137.906665297606,134.967207061615,136.605755085136,20089300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2019,,,,,,META,,,,,,,,,,,,,,,,141.541305541992,142.147074738021,138.572040933104,138.919619136034,26263800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/9/2019,,,,,,META,,,,,,,,,,,,,,,,143.2294921875,143.696233074714,140.290033783916,141.95837258277,22205900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/2019,,,,,,META,,,,,,,,,,,,,,,,143.199722290039,143.557225677817,139.863029055091,142.087496262704,16125000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/2019,,,,,,META,,,,,,,,,,,,,,,,142.802474975585,144.351650967208,141.581011621104,142.156974877116,12908000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/14/2019,,,,,,META,,,,,,,,,,,,,,,,144.381469726562,145.553292276926,140.290053860388,141.014985812233,20520300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/15/2019,,,,,,META,,,,,,,,,,,,,,,,147.916763305664,149.634758430156,144.97730466573,144.997155019974,24069000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/16/2019,,,,,,META,,,,,,,,,,,,,,,,146.516555786132,148.611920000605,145.98030825982,147.966434902811,18025700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/17/2019,,,,,,META,,,,,,,,,,,,,,,,147.271255493164,147.966396607713,145.483738946509,145.930614294938,15787900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/18/2019,,,,,,META,,,,,,,,,,,,,,,,148.999191284179,151.372611653162,147.51953685951,148.711209632319,31029600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/22/2019,,,,,,META,,,,,,,,,,,,,,,,146.546340942382,150.478862654805,145.354653002432,148.165023623951,22378700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/23/2019,,,,,,META,,,,,,,,,,,,,,,,143.299026489257,147.7678110046,142.067622634415,147.251413884448,20098400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/24/2019,,,,,,META,,,,,,,,,,,,,,,,144.818389892578,145.424158973805,141.531353542271,143.636642410106,20955500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/25/2019,,,,,,META,,,,,,,,,,,,,,,,147.976364135742,148.790683355094,145.5234964522,146.456978424456,22237200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/28/2019,,,,,,META,,,,,,,,,,,,,,,,146.447021484375,147.926691008095,145.195767391438,147.022999920059,15508500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/2019,,,,,,META,,,,,,,,,,,,,,,,143.189758300781,147.07263831918,142.435020712852,147.062697991166,17632100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/30/2019,,,,,,META,,,,,,,,,,,,,,,,149.376556396484,149.902878650901,144.689297141608,145.205694219637,44613200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/31/2019,,,,,,META,,,,,,,,,,,,,,,,165.533706665039,170.489082318169,163.855427438321,164.451271417455,77233600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/1/2019,,,,,,META,,,,,,,,,,,,,,,,164.560501098632,167.92698456784,164.510844910591,164.689589004011,30806500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/4/2019,,,,,,META,,,,,,,,,,,,,,,,168.075927734375,168.125583919389,162.484977696987,164.550550739491,20036000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/5/2019,,,,,,META,,,,,,,,,,,,,,,,169.972686767578,170.786990644109,167.519819655989,167.97662020423,22557000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/6/2019,,,,,,META,,,,,,,,,,,,,,,,169.307357788085,171.273618766796,168.095819419147,170.012424205109,13281200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/7/2019,,,,,,META,,,,,,,,,,,,,,,,165.225845336914,168.066006441863,164.103679172001,167.033212320277,17517600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/8/2019,,,,,,META,,,,,,,,,,,,,,,,166.16926574707,166.208981607458,163.070913436759,163.329104411638,12561400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/11/2019,,,,,,META,,,,,,,,,,,,,,,,164.639923095703,167.132521150573,163.934856787141,166.735286822635,12811200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2019,,,,,,META,,,,,,,,,,,,,,,,163.895156860351,167.17226871087,163.358909357112,165.702539301119,16292300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/13/2019,,,,,,META,,,,,,,,,,,,,,,,162.931884765625,165.066964561754,162.594231764978,164.232795119327,14205100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/14/2019,,,,,,META,,,,,,,,,,,,,,,,162.812698364257,163.726314632414,161.124494061078,162.057975834808,12755200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/15/2019,,,,,,META,,,,,,,,,,,,,,,,161.372772216796,163.55750825622,159.744149152541,163.368823821157,15504400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/19/2019,,,,,,META,,,,,,,,,,,,,,,,161.16421508789,163.011313189015,159.217819761595,159.386638682033,14345400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/20/2019,,,,,,META,,,,,,,,,,,,,,,,161.432327270507,162.584284047261,160.131417097165,161.12448014893,11770700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/21/2019,,,,,,META,,,,,,,,,,,,,,,,158.929809570312,161.114560481234,158.482934212329,160.806698196193,15607800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/22/2019,,,,,,META,,,,,,,,,,,,,,,,160.766998291015,161.283395389645,159.197956641558,159.466087944127,15858500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/25/2019,,,,,,META,,,,,,,,,,,,,,,,163.478042602539,164.91799621927,161.76997285904,161.938806920555,18737100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/26/2019,,,,,,META,,,,,,,,,,,,,,,,162.991439819335,165.086803416908,162.663727201371,163.199974569806,13784100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/27/2019,,,,,,META,,,,,,,,,,,,,,,,161.680603027343,162.792828865129,159.297257616962,161.769975070821,12697500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/28/2019,,,,,,META,,,,,,,,,,,,,,,,160.330032348632,162.365814707355,159.74412876407,161.243648570223,11114200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2019,,,,,,META,,,,,,,,,,,,,,,,161.154266357421,161.99837598918,160.56836280984,161.472053798581,11097800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/4/2019,,,,,,META,,,,,,,,,,,,,,,,166.20896911621,166.338072170418,162.693532347783,162.763038886475,18894700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2019,,,,,,META,,,,,,,,,,,,,,,,170.072006225585,170.687715742724,165.394686817879,166.208990800886,28187900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/6/2019,,,,,,META,,,,,,,,,,,,,,,,171.31330871582,172.365968322854,170.0819201784,171.700602715966,21531700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/2019,,,,,,META,,,,,,,,,,,,,,,,167.956771850585,170.548667223299,166.447311651737,170.310326617289,18306500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/8/2019,,,,,,META,,,,,,,,,,,,,,,,168.423507690429,168.443358042297,164.818683791287,165.047084061286,13184800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/11/2019,,,,,,META,,,,,,,,,,,,,,,,170.876388549804,173.090915197004,170.389782136848,170.409647643259,18884000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/12/2019,,,,,,META,,,,,,,,,,,,,,,,170.727432250976,172.594396011332,170.032291006038,170.896251185251,12155300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/13/2019,,,,,,META,,,,,,,,,,,,,,,,172.167358398437,172.822783732918,170.926029425378,171.124654183421,11973300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/14/2019,,,,,,META,,,,,,,,,,,,,,,,168.989562988281,169.962760681818,166.9935114106,168.582403439424,18037400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/15/2019,,,,,,META,,,,,,,,,,,,,,,,164.82859802246,166.417504936898,161.382668084713,166.00042028127,37135400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/2019,,,,,,META,,,,,,,,,,,,,,,,159.356842041015,162.763041311149,158.175094489192,162.435343812101,37524200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/19/2019,,,,,,META,,,,,,,,,,,,,,,,160.44921875,162.683610814258,159.704421395247,160.359831551194,25611500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/20/2019,,,,,,META,,,,,,,,,,,,,,,,164.292373657226,164.967649341009,160.121511363965,160.379702333716,20211500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/21/2019,,,,,,META,,,,,,,,,,,,,,,,164.927932739257,165.235779896828,162.614093739752,163.746185145014,16223000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/22/2019,,,,,,META,,,,,,,,,,,,,,,,163.199996948242,166.25863331571,162.951731156917,164.50090727031,16389200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/25/2019,,,,,,META,,,,,,,,,,,,,,,,165.136459350585,165.384725130274,160.876225238418,161.869288357173,12631200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/26/2019,,,,,,META,,,,,,,,,,,,,,,,166.516830444335,168.274556554767,165.196069720214,166.189132922252,15437900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/27/2019,,,,,,META,,,,,,,,,,,,,,,,164.71939086914,167.768102217156,163.646880776985,166.685666947895,10620300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/28/2019,,,,,,META,,,,,,,,,,,,,,,,164.401611328125,165.563493422234,162.19700987173,163.428413661364,10443000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/29/2019,,,,,,META,,,,,,,,,,,,,,,,165.533706665039,166.030238263337,163.666743006497,165.235784675471,13455500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2019,,,,,,META,,,,,,,,,,,,,,,,167.52976989746,167.728379520017,166.119621878482,166.66580970522,10381500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/2/2019,,,,,,META,,,,,,,,,,,,,,,,172.991592407226,173.686733560372,168.373854962169,168.959758566039,23946500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2019,,,,,,META,,,,,,,,,,,,,,,,172.336166381835,176.725518686558,171.750262780446,173.289513639928,27391100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/4/2019,,,,,,META,,,,,,,,,,,,,,,,174.798965454101,176.765226085715,174.312359095773,174.798965454101,17847700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/5/2019,,,,,,META,,,,,,,,,,,,,,,,174.501037597656,175.772157069312,173.885343365337,175.652994354137,9594100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/8/2019,,,,,,META,,,,,,,,,,,,,,,,173.716506958007,174.282560153283,173.021365874024,173.99457854454,7297400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/9/2019,,,,,,META,,,,,,,,,,,,,,,,176.34814453125,177.94697670493,174.332227680036,174.401734216488,19751000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/10/2019,,,,,,META,,,,,,,,,,,,,,,,176.586456298828,177.549713393749,175.315321816271,176.943944404404,11701500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/11/2019,,,,,,META,,,,,,,,,,,,,,,,176.27864074707,177.162466376769,175.77218397711,177.003587783195,8071000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/12/2019,,,,,,META,,,,,,,,,,,,,,,,177.857650756835,178.383973116284,176.715618820848,176.765275018577,12329800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/15/2019,,,,,,META,,,,,,,,,,,,,,,,178.403762817382,179.247872432951,175.643048875248,177.261746422614,10834800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/16/2019,,,,,,META,,,,,,,,,,,,,,,,177.629211425781,178.920196628657,177.063173275923,177.758314491951,11215200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/17/2019,,,,,,META,,,,,,,,,,,,,,,,177.539855957031,179.486266696659,177.122771188455,178.354175138257,9973700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/18/2019,,,,,,META,,,,,,,,,,,,,,,,177.043319702148,177.639163729158,176.109837797873,177.559716848694,11655600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/22/2019,,,,,,META,,,,,,,,,,,,,,,,180.181365966796,180.409766230227,177.013492346889,177.013492346889,13389900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/23/2019,,,,,,META,,,,,,,,,,,,,,,,182.505126953125,182.942077121597,180.22107889707,181.472348043685,19954800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/24/2019,,,,,,META,,,,,,,,,,,,,,,,181.3134765625,183.855715869571,180.389919928933,183.210230866098,37289900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/25/2019,,,,,,META,,,,,,,,,,,,,,,,191.919387817382,197.103178913102,190.78729637998,195.613584118997,54148800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/2019,,,,,,META,,,,,,,,,,,,,,,,190.161651611328,191.561859015561,187.778291165576,191.164639851072,22075000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/29/2019,,,,,,META,,,,,,,,,,,,,,,,193.428848266601,194.054482929546,189.327492414746,189.625414404383,19641300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
